2022-05-15 00:05:708 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:94 INFO  HomePage :90 - Selecting RAM fromdroppdown2 GB from dropdown [[ChromeDriver: chrome on WINDOWS (f778106778258b11b12ad656da9201be)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 17:05:162 INFO  HomePage :99 - Clicking on HDD radios 400[[ChromeDriver: chrome on WINDOWS (f778106778258b11b12ad656da9201be)] -> xpath: //input[@id='product_attribute_3_6']]
2022-05-16 17:05:233 INFO  HomePage :109 - Clicking on newsletterbox[[ChromeDriver: chrome on WINDOWS (f778106778258b11b12ad656da9201be)] -> xpath: //input[@id='product_attribute_4_9']]
2022-05-16 17:05:304 INFO  HomePage :131 - Clicking on AddToCart[[ChromeDriver: chrome on WINDOWS (f778106778258b11b12ad656da9201be)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 17:05:149 INFO  HomePage :135 - getting varify text product added tocart [[ChromeDriver: chrome on WINDOWS (f778106778258b11b12ad656da9201be)] -> xpath: //p[text()='The product has been added to your ']]
2022-05-16 17:05:967 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:550 INFO  HomePage :102 - Clicking on ComputersTab[[ChromeDriver: chrome on WINDOWS (fc3a438d72482e02bad7f608265b316f)] -> xpath: //body/div[6]/div[2]/ul[1]/li[1]/a[1]]
2022-05-16 17:05:62 INFO  HomePage :43 - Clicking on DesktopLink[[ChromeDriver: chrome on WINDOWS (fc3a438d72482e02bad7f608265b316f)] -> xpath: //img[@title='Show products in category Desktops']]
2022-05-16 17:05:905 INFO  HomePage :67 - Clicking on Build your own computer[[ChromeDriver: chrome on WINDOWS (fc3a438d72482e02bad7f608265b316f)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[2]/h2[1]/a[1]]
2022-05-16 17:05:975 INFO  HomePage :85 - Selecting processorr from droppdown2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00] from dropdown [[ChromeDriver: chrome on WINDOWS (fc3a438d72482e02bad7f608265b316f)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 17:05:64 INFO  HomePage :90 - Selecting RAM fromdroppdown4GB [+$20.00] from dropdown [[ChromeDriver: chrome on WINDOWS (fc3a438d72482e02bad7f608265b316f)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 17:05:152 INFO  HomePage :99 - Clicking on HDD radios 400[[ChromeDriver: chrome on WINDOWS (fc3a438d72482e02bad7f608265b316f)] -> xpath: //input[@id='product_attribute_3_6']]
2022-05-16 17:05:214 INFO  HomePage :109 - Clicking on newsletterbox[[ChromeDriver: chrome on WINDOWS (fc3a438d72482e02bad7f608265b316f)] -> xpath: //input[@id='product_attribute_4_9']]
2022-05-16 17:05:272 INFO  HomePage :131 - Clicking on AddToCart[[ChromeDriver: chrome on WINDOWS (fc3a438d72482e02bad7f608265b316f)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 17:05:559 INFO  HomePage :135 - getting varify text product added tocart [[ChromeDriver: chrome on WINDOWS (fc3a438d72482e02bad7f608265b316f)] -> xpath: //p[text()='The product has been added to your ']]
2022-05-16 17:05:358 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:27 INFO  HomePage :102 - Clicking on ComputersTab[[ChromeDriver: chrome on WINDOWS (ce8763052af4906c7f243d2f47203104)] -> xpath: //body/div[6]/div[2]/ul[1]/li[1]/a[1]]
2022-05-16 17:05:584 INFO  HomePage :43 - Clicking on DesktopLink[[ChromeDriver: chrome on WINDOWS (ce8763052af4906c7f243d2f47203104)] -> xpath: //img[@title='Show products in category Desktops']]
2022-05-16 17:05:440 INFO  HomePage :67 - Clicking on Build your own computer[[ChromeDriver: chrome on WINDOWS (ce8763052af4906c7f243d2f47203104)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[2]/h2[1]/a[1]]
2022-05-16 17:05:496 INFO  HomePage :85 - Selecting processorr from droppdown2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00] from dropdown [[ChromeDriver: chrome on WINDOWS (ce8763052af4906c7f243d2f47203104)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 17:05:584 INFO  HomePage :90 - Selecting RAM fromdroppdown8GB [+$60.00] from dropdown [[ChromeDriver: chrome on WINDOWS (ce8763052af4906c7f243d2f47203104)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 17:05:663 INFO  HomePage :99 - Clicking on HDD radios 400[[ChromeDriver: chrome on WINDOWS (ce8763052af4906c7f243d2f47203104)] -> xpath: //input[@id='product_attribute_3_6']]
2022-05-16 17:05:724 INFO  HomePage :109 - Clicking on newsletterbox[[ChromeDriver: chrome on WINDOWS (ce8763052af4906c7f243d2f47203104)] -> xpath: //input[@id='product_attribute_4_9']]
2022-05-16 17:05:798 INFO  HomePage :131 - Clicking on AddToCart[[ChromeDriver: chrome on WINDOWS (ce8763052af4906c7f243d2f47203104)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 17:05:142 INFO  HomePage :135 - getting varify text product added tocart [[ChromeDriver: chrome on WINDOWS (ce8763052af4906c7f243d2f47203104)] -> xpath: //p[text()='The product has been added to your ']]
2022-05-16 17:05:957 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:646 INFO  LoginPage :59 - getting welcome text from [[ChromeDriver: chrome on WINDOWS (a1263ad6dcfce42d1f9d50d41d73ba5f)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-16 17:05:404 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:805 INFO  LoginPage :47 - Enter emailshruti2022@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (de422a06c70adad39efa84aa6310b596)] -> id: Email]
2022-05-16 17:05:903 INFO  LoginPage :51 - Enter emailabc123 to email field [[ChromeDriver: chrome on WINDOWS (de422a06c70adad39efa84aa6310b596)] -> xpath: //input[@id='Password']]
2022-05-16 17:05:990 INFO  LoginPage :55 - Clicking on login Button[[ChromeDriver: chrome on WINDOWS (de422a06c70adad39efa84aa6310b596)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 17:05:459 INFO  LoginPage :63 - getting varify errormessage text from [[ChromeDriver: chrome on WINDOWS (de422a06c70adad39efa84aa6310b596)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/div[1]/div[2]/form[1]/div[1]]
2022-05-16 17:05:248 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:984 INFO  LoginPage :47 - Enter emailshruti20222@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (241af236471be0c104e3f25841734349)] -> id: Email]
2022-05-16 17:05:91 INFO  LoginPage :51 - Enter emailshruti2022 to email field [[ChromeDriver: chrome on WINDOWS (241af236471be0c104e3f25841734349)] -> xpath: //input[@id='Password']]
2022-05-16 17:05:180 INFO  LoginPage :55 - Clicking on login Button[[ChromeDriver: chrome on WINDOWS (241af236471be0c104e3f25841734349)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 17:05:667 INFO  HomePage :162 - getting logout text from Proxy element for: DefaultElementLocator 'By.xpath: //a[contains(text(),'Log out')]'
2022-05-16 17:05:586 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:973 INFO  LoginPage :47 - Enter emailshruti20222@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (52c989b634e8cd407958b667e65dd1c0)] -> id: Email]
2022-05-16 17:05:73 INFO  LoginPage :51 - Enter emailshruti2022 to email field [[ChromeDriver: chrome on WINDOWS (52c989b634e8cd407958b667e65dd1c0)] -> xpath: //input[@id='Password']]
2022-05-16 17:05:164 INFO  LoginPage :55 - Clicking on login Button[[ChromeDriver: chrome on WINDOWS (52c989b634e8cd407958b667e65dd1c0)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 17:05:457 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:60 INFO  HomePage :143 - Clicking on Register Link[[ChromeDriver: chrome on WINDOWS (a90022beb469a44e30b391a409e0bff3)] -> link text: Register]
2022-05-16 17:05:83 INFO  HomePage :117 - getting verify Register Text  from [[ChromeDriver: chrome on WINDOWS (a90022beb469a44e30b391a409e0bff3)] -> xpath: //h1[contains(text(),'Register')]]
2022-05-16 17:05:857 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:516 INFO  HomePage :143 - Clicking on Register Link[[ChromeDriver: chrome on WINDOWS (6d13dba4a738823970e6cd5ef8a005a7)] -> link text: Register]
2022-05-16 17:05:623 INFO  HomePage :169 - Clicking on Register Button[[ChromeDriver: chrome on WINDOWS (6d13dba4a738823970e6cd5ef8a005a7)] -> xpath: //button[@id='register-button']]
2022-05-16 17:05:644 INFO  HomePage :171 - getting first Name Error text from [[ChromeDriver: chrome on WINDOWS (6d13dba4a738823970e6cd5ef8a005a7)] -> xpath: //span[@id='FirstName-error']]
2022-05-16 17:05:678 INFO  HomePage :175 - getting last Name Error text from [[ChromeDriver: chrome on WINDOWS (6d13dba4a738823970e6cd5ef8a005a7)] -> xpath: //span[@id='LastName-error']]
2022-05-16 17:05:709 INFO  HomePage :179 - getting email Error text from [[ChromeDriver: chrome on WINDOWS (6d13dba4a738823970e6cd5ef8a005a7)] -> xpath: //span[@id='Email-error']]
2022-05-16 17:05:739 INFO  HomePage :183 - getting password Error text from [[ChromeDriver: chrome on WINDOWS (6d13dba4a738823970e6cd5ef8a005a7)] -> xpath: //span[@id='Password-error']]
2022-05-16 17:05:770 INFO  HomePage :187 - getting confirm Pw Error text from [[ChromeDriver: chrome on WINDOWS (6d13dba4a738823970e6cd5ef8a005a7)] -> xpath: //span[@id='ConfirmPassword-error']]
2022-05-16 17:05:557 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:991 INFO  HomePage :143 - Clicking on Register Link[[ChromeDriver: chrome on WINDOWS (9072013de2a7df5b2b65c065bb5f2b25)] -> link text: Register]
2022-05-16 17:05:53 INFO  HomePage :126 - Clicking on female radio button[[ChromeDriver: chrome on WINDOWS (9072013de2a7df5b2b65c065bb5f2b25)] -> xpath: //input[@id='gender-female']]
2022-05-16 17:05:145 INFO  HomePage :130 - Enter email Shruti to email field [[ChromeDriver: chrome on WINDOWS (9072013de2a7df5b2b65c065bb5f2b25)] -> id: FirstName]
2022-05-16 17:05:241 INFO  HomePage :135 - Enter emailDevani to email field [[ChromeDriver: chrome on WINDOWS (9072013de2a7df5b2b65c065bb5f2b25)] -> id: LastName]
2022-05-16 17:05:321 INFO  HomePage :140 - Selecting DateofBirth12 from dropdown [[ChromeDriver: chrome on WINDOWS (9072013de2a7df5b2b65c065bb5f2b25)] -> xpath: //select[@name='DateOfBirthDay']]
2022-05-16 17:05:400 INFO  HomePage :146 - Selecting month11 from dropdown [[ChromeDriver: chrome on WINDOWS (9072013de2a7df5b2b65c065bb5f2b25)] -> xpath: //select[@name='DateOfBirthMonth']]
2022-05-16 17:05:475 INFO  HomePage :150 - Selecting year1987 from dropdown [[ChromeDriver: chrome on WINDOWS (9072013de2a7df5b2b65c065bb5f2b25)] -> xpath: //select[@name='DateOfBirthYear']]
2022-05-16 17:05:575 INFO  HomePage :155 - Enter emailshruti20222@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (9072013de2a7df5b2b65c065bb5f2b25)] -> id: Email]
2022-05-16 17:05:673 INFO  HomePage :159 - Enter emailshruti2022 to email field [[ChromeDriver: chrome on WINDOWS (9072013de2a7df5b2b65c065bb5f2b25)] -> xpath: //input[@id='Password']]
2022-05-16 17:05:767 INFO  HomePage :164 - Enter emailshruti2022 to email field [[ChromeDriver: chrome on WINDOWS (9072013de2a7df5b2b65c065bb5f2b25)] -> id: ConfirmPassword]
2022-05-16 17:05:535 INFO  HomePage :169 - Clicking on Register Button[[ChromeDriver: chrome on WINDOWS (9072013de2a7df5b2b65c065bb5f2b25)] -> xpath: //button[@id='register-button']]
2022-05-16 17:05:556 INFO  HomePage :117 - getting verify Register Text  from [[ChromeDriver: chrome on WINDOWS (9072013de2a7df5b2b65c065bb5f2b25)] -> xpath: //h1[contains(text(),'Register')]]
